land,date,driving,walking,transit,confirmed,dead,name,iso_code,capital,area,population,confirmed_change,confirmed_change_3w,confirmed_change_pct,confirmed_growth_pct_3w,confirmed_doubling_days,confirmed_doubling_days_3w,Rt,confirmed_active_cases,confirmed_active_cases_change,confirmed_peak_log,confirmed_peak_date,confirmed_day_since_10,population_100k,confirmed_per_100k,confirmed_change_per_100k,confirmed_active_cases_per_100k,confirmed_active_cases_change_per_100k,dead_change,dead_change_3w,dead_change_pct,dead_growth_pct_3w,dead_doubling_days,dead_doubling_days_3w,lethality,dead_day_since_10,dead_per_100k,dead_change_per_100k
Brandenburg,2020-06-17,143.43,,,3362,163,Brandenburg,BB,Potsdam,29654,2511917,28.0,116.0,0.84,28.57,1.14,0.2,0.67,74.0,20.0,0.02,0,99,25.12,133.84,1.11,2.95,0.8,0.0,9.0,0.0,0.0,100.0,100.0,11.11,75,6.49,0.0
Brandenburg,2020-06-18,138.63,,,3365,163,Brandenburg,BB,Potsdam,29654,2511917,3.0,104.0,0.09,2.59,8.11,0.54,0.83,71.0,-3.0,0.02,0,100,25.12,133.96,0.12,2.83,-0.12,0.0,8.0,0.0,0.0,100.0,100.0,10.53,76,6.49,0.0
Brandenburg,2020-06-19,149.81,,,3374,163,Brandenburg,BB,Potsdam,29654,2511917,9.0,103.0,0.27,8.65,2.92,0.31,9.0,77.0,6.0,0.02,0,101,25.12,134.32,0.36,3.07,0.24,0.0,8.0,0.0,0.0,100.0,100.0,11.76,77,6.49,0.0
Brandenburg,2020-06-20,135.65,,,3383,163,Brandenburg,BB,Potsdam,29654,2511917,9.0,117.0,0.27,8.74,2.93,0.3,3.67,79.0,2.0,0.02,0,102,25.12,134.68,0.36,3.15,0.08,0.0,8.0,0.0,0.0,100.0,100.0,0.0,78,6.49,0.0
Brandenburg,2020-06-21,160.64,,,3388,163,Brandenburg,BB,Potsdam,29654,2511917,5.0,117.0,0.15,4.27,5.03,0.42,2.5,86.0,7.0,0.03,0,103,25.12,134.88,0.2,3.42,0.28,0.0,8.0,0.0,0.0,100.0,100.0,0.0,79,6.49,0.0
Brandenburg,2020-06-22,138.89,,,3394,163,Brandenburg,BB,Potsdam,29654,2511917,6.0,121.0,0.18,5.13,4.25,0.38,1.8,85.0,-1.0,0.03,0,104,25.12,135.12,0.24,3.38,-0.04,0.0,8.0,0.0,0.0,100.0,100.0,0.0,80,6.49,0.0
Brandenburg,2020-06-23,138.89,,,3407,164,Brandenburg,BB,Potsdam,29654,2511917,13.0,133.0,0.38,10.74,2.14,0.28,1.0,55.0,-30.0,0.02,0,105,25.12,135.63,0.52,2.19,-1.19,1.0,9.0,0.61,12.5,1.45,0.27,3.57,81,6.53,0.04
Bremen,2020-03-04,103.09,92.69,,3,0,Bremen,HB,Bremen,420,682986,,,,,0.0,0.0,,,,,-1,0,6.83,0.44,,,,,,,,0.0,0.0,,0,0.0,
Bremen,2020-03-05,105.56,90.02,,3,0,Bremen,HB,Bremen,420,682986,0.0,,0.0,,100.0,0.0,,,,,0,0,6.83,0.44,0.0,,,0.0,,,,0.0,0.0,,0,0.0,0.0
Bremen,2020-03-06,119.9,102.95,,4,0,Bremen,HB,Bremen,420,682986,1.0,,33.33,,0.2,0.0,,,,,0,0,6.83,0.59,0.15,,,0.0,,,,0.0,0.0,,0,0.0,0.0
Bremen,2020-03-07,103.62,130.73,,4,0,Bremen,HB,Bremen,420,682986,0.0,,0.0,,100.0,0.0,,,,,0,0,6.83,0.59,0.0,,,0.0,,,,0.0,0.0,,0,0.0,0.0
Bremen,2020-03-08,87.83,71.45,,4,0,Bremen,HB,Bremen,420,682986,0.0,,0.0,,100.0,0.0,,,,,0,0,6.83,0.59,0.0,,,0.0,,,,0.0,0.0,,0,0.0,0.0
Bremen,2020-03-09,95.02,84.31,,4,0,Bremen,HB,Bremen,420,682986,0.0,,0.0,,100.0,0.0,,,,,0,0,6.83,0.59,0.0,,,0.0,,,,0.0,0.0,,0,0.0,0.0
Bremen,2020-03-10,96.03,78.14,,4,0,Bremen,HB,Bremen,420,682986,0.0,,0.0,,100.0,0.0,,,,,0,0,6.83,0.59,0.0,,,0.0,,,,0.0,0.0,,0,0.0,0.0
Bremen,2020-03-11,94.05,95.08,,21,0,Bremen,HB,Bremen,420,682986,17.0,,425.0,,0.11,0.0,,,,,0,1,6.83,3.07,2.49,,,0.0,,,,0.0,0.0,,0,0.0,0.0
Bremen,2020-03-12,87.51,82.58,,38,0,Bremen,HB,Bremen,420,682986,17.0,,80.95,,0.16,0.0,,,,,0,2,6.83,5.56,2.49,,,0.0,,,,0.0,0.0,,0,0.0,0.0
Bremen,2020-03-13,84.8,75.19,,42,0,Bremen,HB,Bremen,420,682986,4.0,,10.53,,0.28,0.0,,,,,0,3,6.83,6.15,0.59,,,0.0,,,,0.0,0.0,,0,0.0,0.0
Bremen,2020-03-14,72.39,87.16,,50,0,Bremen,HB,Bremen,420,682986,8.0,,19.05,,0.23,0.0,,,,,0,4,6.83,7.32,1.17,,,0.0,,,,0.0,0.0,,0,0.0,0.0
Bremen,2020-03-15,60.14,57.58,,53,0,Bremen,HB,Bremen,420,682986,3.0,,6.0,,0.36,0.0,9.0,,,,0,5,6.83,7.76,0.44,,,0.0,,,,0.0,0.0,,0,0.0,0.0
Bremen,2020-03-16,68.88,64.93,,56,0,Bremen,HB,Bremen,420,682986,3.0,,5.66,,0.37,0.0,2.67,53.0,,2.93,0,6,6.83,8.2,0.44,7.76,,0.0,,,,0.0,0.0,,0,0.0,0.0
Bremen,2020-03-17,66.14,62.11,,57,0,Bremen,HB,Bremen,420,682986,1.0,,1.79,,0.68,0.0,1.17,54.0,1.0,2.94,0,7,6.83,8.35,0.15,7.91,0.15,0.0,,,,0.0,0.0,,0,0.0,0.0
Bremen,2020-03-18,56.24,55.82,,69,0,Bremen,HB,Bremen,420,682986,12.0,,21.05,,0.22,0.0,0.62,65.0,11.0,2.85,0,8,6.83,10.1,1.76,9.52,1.61,0.0,,,,0.0,0.0,,0,0.0,0.0
Bremen,2020-03-19,53.08,42.15,,80,0,Bremen,HB,Bremen,420,682986,11.0,,15.94,,0.24,0.0,0.56,76.0,11.0,3.0,0,9,6.83,11.71,1.61,11.13,1.61,0.0,,,,0.0,0.0,,0,0.0,0.0
Bremen,2020-03-20,49.16,41.53,,121,0,Bremen,HB,Bremen,420,682986,41.0,,51.25,,0.18,0.0,1.0,117.0,41.0,3.41,0,10,6.83,17.72,6.0,17.13,6.0,0.0,,,,0.0,0.0,,0,0.0,0.0
Bremen,2020-03-21,38.46,38.36,,142,0,Bremen,HB,Bremen,420,682986,21.0,,17.36,,0.24,0.0,1.71,138.0,21.0,3.57,0,11,6.83,20.79,3.07,20.2,3.07,0.0,,,,0.0,0.0,,0,0.0,0.0
Bremen,2020-03-22,38.24,36.57,,165,0,Bremen,HB,Bremen,420,682986,23.0,,16.2,,0.24,0.0,3.4,161.0,23.0,3.72,0,12,6.83,24.16,3.37,23.57,3.37,0.0,,,,0.0,0.0,,0,0.0,0.0
Bremen,2020-03-23,47.44,39.75,,170,0,Bremen,HB,Bremen,420,682986,5.0,,3.03,,0.5,0.0,4.2,149.0,-12.0,2.09,0,13,6.83,24.89,0.73,21.82,-1.76,0.0,,,,0.0,0.0,,0,0.0,0.0
Bremen,2020-03-24,46.35,42.23,,183,0,Bremen,HB,Bremen,420,682986,13.0,,7.65,,0.32,0.0,2.62,145.0,-4.0,1.57,0,14,6.83,26.79,1.9,21.23,-0.59,0.0,,,,0.0,0.0,,0,0.0,0.0
Bremen,2020-03-25,46.22,43.58,,200,0,Bremen,HB,Bremen,420,682986,17.0,197.0,9.29,,0.3,0.0,1.58,158.0,13.0,1.56,0,15,6.83,29.28,2.49,23.13,1.9,0.0,0.0,,,0.0,0.0,0.0,0,0.0,0.0
Bremen,2020-03-26,49.05,42.92,,211,1,Bremen,HB,Bremen,420,682986,11.0,208.0,5.5,5.58,0.37,0.37,0.94,161.0,3.0,1.44,0,16,6.83,30.89,1.61,23.57,0.44,1.0,1.0,,,0.0,0.0,2.86,0,0.15,0.15
Bremen,2020-03-27,50.44,48.98,,241,1,Bremen,HB,Bremen,420,682986,30.0,237.0,14.22,14.42,0.25,0.25,0.71,188.0,27.0,1.51,0,17,6.83,35.29,4.39,27.53,3.95,0.0,1.0,0.0,0.0,100.0,100.0,2.63,0,0.15,0.0
Bremen,2020-03-28,42.68,44.37,,260,2,Bremen,HB,Bremen,420,682986,19.0,256.0,7.88,8.02,0.32,0.32,0.76,204.0,16.0,1.54,0,18,6.83,38.07,2.78,29.87,2.34,1.0,2.0,100.0,100.0,0.15,0.15,4.35,0,0.29,0.15
Bremen,2020-03-29,39.57,33.34,,275,2,Bremen,HB,Bremen,420,682986,15.0,271.0,5.77,5.86,0.36,0.36,0.89,218.0,14.0,1.57,0,19,6.83,40.26,2.2,31.92,2.05,0.0,2.0,0.0,0.0,100.0,100.0,4.08,0,0.29,0.0
Bremen,2020-03-30,49.59,38.04,,286,2,Bremen,HB,Bremen,420,682986,11.0,282.0,4.0,4.06,0.43,0.43,1.19,217.0,-1.0,1.42,0,20,6.83,41.87,1.61,31.77,-0.15,0.0,2.0,0.0,0.0,100.0,100.0,3.85,0,0.29,0.0
Bremen,2020-03-31,52.21,45.05,,294,4,Bremen,HB,Bremen,420,682986,8.0,290.0,2.8,2.84,0.52,0.52,1.2,214.0,-3.0,1.3,0,21,6.83,43.05,1.17,31.33,-0.44,2.0,4.0,100.0,100.0,0.15,0.15,7.55,0,0.59,0.29
Bremen,2020-04-01,52.12,45.07,,311,5,Bremen,HB,Bremen,420,682986,17.0,290.0,5.78,5.86,0.36,0.36,1.0,190.0,-24.0,0.94,0,22,6.83,45.53,2.49,27.82,-3.51,1.0,5.0,25.0,25.0,0.21,0.21,10.42,0,0.73,0.15
Bremen,2020-04-02,55.02,44.35,,327,6,Bremen,HB,Bremen,420,682986,16.0,289.0,5.14,5.52,0.38,0.37,0.82,185.0,-5.0,0.83,0,23,6.83,47.88,2.34,27.09,-0.73,1.0,6.0,20.0,20.0,0.23,0.23,11.9,0,0.88,0.15
Bremen,2020-04-03,50.27,45.95,,341,6,Bremen,HB,Bremen,420,682986,14.0,299.0,4.28,4.84,0.42,0.39,0.68,176.0,-9.0,0.73,0,24,6.83,49.93,2.05,25.77,-1.32,0.0,6.0,0.0,0.0,100.0,100.0,6.33,0,0.88,0.0
Bremen,2020-04-04,43.38,48.32,,354,6,Bremen,HB,Bremen,420,682986,13.0,304.0,3.81,4.35,0.44,0.41,0.78,184.0,8.0,0.73,0,25,6.83,51.83,1.9,26.94,1.17,0.0,6.0,0.0,0.0,100.0,100.0,4.35,0,0.88,0.0
Bremen,2020-04-05,49.69,59.37,,394,6,Bremen,HB,Bremen,420,682986,40.0,341.0,11.3,13.16,0.28,0.26,1.0,211.0,27.0,0.77,0,26,6.83,57.69,5.86,30.89,3.95,0.0,6.0,0.0,0.0,100.0,100.0,3.57,0,0.88,0.0
Bremen,2020-04-06,58.11,61.64,,397,8,Bremen,HB,Bremen,420,682986,3.0,341.0,0.76,0.88,1.22,1.1,1.21,197.0,-14.0,0.69,0,27,6.83,58.13,0.44,28.84,-2.05,2.0,8.0,33.33,33.33,0.2,0.2,5.26,0,1.17,0.29
Bremen,2020-04-07,59.11,61.87,,399,9,Bremen,HB,Bremen,420,682986,2.0,342.0,0.5,0.59,1.7,1.5,1.31,188.0,-9.0,0.64,0,28,6.83,58.42,0.29,27.53,-1.32,1.0,9.0,12.5,12.5,0.27,0.27,3.97,0,1.32,0.15
Bremen,2020-04-08,58.81,66.1,,424,10,Bremen,HB,Bremen,420,682986,25.0,355.0,6.27,7.31,0.35,0.33,1.29,183.0,-5.0,0.56,1,29,6.83,62.08,3.66,26.79,-0.73,1.0,10.0,11.11,11.11,0.28,0.28,3.82,0,1.46,0.15
Bremen,2020-04-09,57.85,61.81,,445,11,Bremen,HB,Bremen,420,682986,21.0,365.0,4.95,5.92,0.39,0.36,1.0,185.0,2.0,0.54,0,30,6.83,65.15,3.07,27.09,0.29,1.0,11.0,10.0,10.0,0.29,0.29,3.82,1,1.61,0.15
Bremen,2020-04-10,45.47,58.39,,454,13,Bremen,HB,Bremen,420,682986,9.0,333.0,2.02,2.47,0.63,0.56,0.88,179.0,-6.0,0.5,0,31,6.83,66.47,1.32,26.21,-0.88,2.0,13.0,18.18,18.18,0.23,0.23,5.83,2,1.9,0.29
Bremen,2020-04-11,45.04,52.85,,469,15,Bremen,HB,Bremen,420,682986,15.0,327.0,3.3,4.5,0.47,0.41,0.94,183.0,4.0,0.49,0,32,6.83,68.67,2.2,26.79,0.59,2.0,15.0,15.38,15.38,0.25,0.25,7.63,3,2.2,0.29
Bremen,2020-04-12,39.1,49.95,,480,15,Bremen,HB,Bremen,420,682986,11.0,315.0,2.35,3.36,0.57,0.47,0.83,186.0,3.0,0.49,0,33,6.83,70.28,1.61,27.23,0.44,0.0,15.0,0.0,0.0,100.0,100.0,8.18,4,2.2,0.0
Bremen,2020-04-13,47.29,38.92,,486,17,Bremen,HB,Bremen,420,682986,6.0,316.0,1.25,1.9,0.85,0.65,0.88,175.0,-11.0,0.45,0,34,6.83,71.16,0.88,25.62,-1.61,2.0,17.0,13.33,13.33,0.26,0.26,7.76,5,2.49,0.29
Bremen,2020-04-14,58.1,50.27,,492,20,Bremen,HB,Bremen,420,682986,6.0,309.0,1.23,1.9,0.86,0.65,0.87,165.0,-10.0,0.41,0,35,6.83,72.04,0.88,24.16,-1.46,3.0,20.0,17.65,17.65,0.24,0.24,9.91,6,2.93,0.44
Bremen,2020-04-15,62.85,58.43,,500,21,Bremen,HB,Bremen,420,682986,8.0,300.0,1.63,2.59,0.72,0.54,0.62,159.0,-6.0,0.38,0,36,6.83,73.21,1.17,23.28,-0.88,1.0,21.0,5.0,5.0,0.39,0.39,9.91,7,3.07,0.15
Bremen,2020-04-16,61.61,61.25,,507,21,Bremen,HB,Bremen,420,682986,7.0,296.0,1.4,2.33,0.79,0.58,0.6,153.0,-6.0,0.36,0,37,6.83,74.23,1.02,22.4,-0.88,0.0,20.0,0.0,0.0,100.0,100.0,8.62,8,3.07,0.0
Bremen,2020-04-17,62.45,61.15,,556,22,Bremen,HB,Bremen,420,682986,49.0,315.0,9.66,16.55,0.29,0.24,0.71,162.0,9.0,0.34,0,38,6.83,81.41,7.17,23.72,1.32,1.0,21.0,4.76,5.0,0.4,0.39,9.0,9,3.22,0.15
Bremen,2020-04-18,52.71,61.68,,567,24,Bremen,HB,Bremen,420,682986,11.0,307.0,1.98,3.49,0.64,0.46,1.0,170.0,8.0,0.36,0,39,6.83,83.02,1.61,24.89,1.17,2.0,22.0,9.09,9.52,0.3,0.29,9.57,10,3.51,0.29
Bremen,2020-04-19,56.88,63.52,,585,25,Bremen,HB,Bremen,420,682986,18.0,310.0,3.17,5.86,0.49,0.36,1.6,186.0,16.0,0.38,-1,40,6.83,85.65,2.64,27.23,2.34,1.0,23.0,4.17,4.55,0.42,0.4,8.4,11,3.66,0.15
Bremen,2020-04-20,64.32,66.13,,604,25,Bremen,HB,Bremen,420,682986,19.0,318.0,3.25,6.13,0.48,0.35,2.22,180.0,-6.0,0.35,0,41,6.83,88.43,2.78,26.35,-0.88,0.0,23.0,0.0,0.0,100.0,100.0,7.21,12,3.66,0.0
Bremen,2020-04-21,64.16,64.65,,609,25,Bremen,HB,Bremen,420,682986,5.0,315.0,0.83,1.57,1.15,0.73,1.9,164.0,-16.0,0.31,0,42,6.83,89.17,0.73,24.01,-2.34,0.0,21.0,0.0,0.0,100.0,100.0,4.76,13,3.66,0.0
Bremen,2020-04-22,64.88,63.9,,624,26,Bremen,HB,Bremen,420,682986,15.0,313.0,2.46,4.76,0.56,0.4,1.38,170.0,6.0,0.32,0,43,6.83,91.36,2.2,24.89,0.88,1.0,21.0,4.0,4.76,0.43,0.4,4.42,14,3.81,0.15
Bremen,2020-04-23,64.27,67.13,,672,27,Bremen,HB,Bremen,420,682986,48.0,345.0,7.69,15.34,0.32,0.25,1.12,203.0,33.0,0.36,0,44,6.83,98.39,7.03,29.72,4.83,1.0,21.0,3.85,4.76,0.44,0.4,5.08,15,3.95,0.15
Bremen,2020-04-24,61.38,65.44,,707,27,Bremen,HB,Bremen,420,682986,35.0,366.0,5.21,10.14,0.38,0.29,0.95,227.0,24.0,0.39,0,45,6.83,103.51,5.12,33.24,3.51,0.0,21.0,0.0,0.0,100.0,100.0,4.42,16,3.95,0.0
Bremen,2020-04-25,54.23,58.9,,719,27,Bremen,HB,Bremen,420,682986,12.0,365.0,1.7,3.28,0.7,0.48,1.16,233.0,6.0,0.39,0,46,6.83,105.27,1.76,34.11,0.88,0.0,21.0,0.0,0.0,100.0,100.0,2.61,17,3.95,0.0
Bremen,2020-04-26,56.23,57.04,,739,27,Bremen,HB,Bremen,420,682986,20.0,345.0,2.78,5.48,0.52,0.37,1.44,247.0,14.0,0.41,0,47,6.83,108.2,2.93,36.16,2.05,0.0,21.0,0.0,0.0,100.0,100.0,2.33,18,3.95,0.0
Bremen,2020-04-27,67.82,66.85,,754,27,Bremen,HB,Bremen,420,682986,15.0,357.0,2.03,4.35,0.63,0.41,1.44,254.0,7.0,0.41,0,48,6.83,110.4,2.2,37.19,1.02,0.0,19.0,0.0,0.0,100.0,100.0,2.25,19,3.95,0.0
Bremen,2020-04-28,69.13,52.81,,759,27,Bremen,HB,Bremen,420,682986,5.0,360.0,0.66,1.4,1.36,0.79,1.16,252.0,-2.0,0.4,0,49,6.83,111.13,0.73,36.9,-0.29,0.0,18.0,0.0,0.0,100.0,100.0,2.15,20,3.95,0.0
Bremen,2020-04-29,69.55,52.94,,797,29,Bremen,HB,Bremen,420,682986,38.0,373.0,5.01,10.56,0.39,0.28,0.91,241.0,-11.0,0.36,0,50,6.83,116.69,5.56,35.29,-1.61,2.0,19.0,7.41,11.11,0.33,0.28,3.95,21,4.25,0.29
Bremen,2020-04-30,68.72,55.12,,827,29,Bremen,HB,Bremen,420,682986,30.0,382.0,3.76,8.04,0.44,0.31,0.73,260.0,19.0,0.38,0,51,6.83,121.08,4.39,38.07,2.78,0.0,18.0,0.0,0.0,100.0,100.0,3.23,22,4.25,0.0
Bremen,2020-05-01,54.88,45.84,,859,30,Bremen,HB,Bremen,420,682986,32.0,405.0,3.87,8.38,0.44,0.31,0.77,274.0,14.0,0.38,0,52,6.83,125.77,4.69,40.12,2.05,1.0,17.0,3.45,5.56,0.46,0.37,2.94,23,4.39,0.15
Bremen,2020-05-02,60.75,49.07,,871,30,Bremen,HB,Bremen,420,682986,12.0,402.0,1.4,2.96,0.79,0.5,1.09,267.0,-7.0,0.37,0,53,6.83,127.53,1.76,39.09,-1.02,0.0,15.0,0.0,0.0,100.0,100.0,3.06,24,4.39,0.0
Bremen,2020-05-03,61.27,57.66,,875,30,Bremen,HB,Bremen,420,682986,4.0,395.0,0.46,1.0,1.83,1.0,1.2,266.0,-1.0,0.36,0,54,6.83,128.11,0.59,38.95,-0.15,0.0,15.0,0.0,0.0,100.0,100.0,2.86,25,4.39,0.0
Bremen,2020-05-04,73.59,61.98,,893,30,Bremen,HB,Bremen,420,682986,18.0,407.0,2.06,4.56,0.62,0.4,1.21,269.0,3.0,0.36,0,55,6.83,130.75,2.64,39.39,0.44,0.0,13.0,0.0,0.0,100.0,100.0,2.54,26,4.39,0.0
Bremen,2020-05-05,75.59,64.74,,895,31,Bremen,HB,Bremen,420,682986,2.0,403.0,0.22,0.49,3.43,1.73,0.9,223.0,-46.0,0.29,0,56,6.83,131.04,0.29,32.65,-6.73,1.0,11.0,3.33,7.69,0.47,0.32,3.42,27,4.54,0.15
Bremen,2020-05-06,74.76,67.86,,916,31,Bremen,HB,Bremen,420,682986,21.0,416.0,2.35,5.21,0.57,0.38,0.58,209.0,-14.0,0.26,0,57,6.83,134.11,3.07,30.6,-2.05,0.0,10.0,0.0,0.0,100.0,100.0,1.61,28,4.54,0.0
Bremen,2020-05-07,74.79,65.4,,963,32,Bremen,HB,Bremen,420,682986,47.0,456.0,5.13,11.3,0.38,0.28,0.62,244.0,35.0,0.29,0,58,6.83,141.0,6.88,35.72,5.12,1.0,11.0,3.23,10.0,0.48,0.29,1.82,29,4.69,0.15
Bremen,2020-05-08,77.73,71.13,,997,32,Bremen,HB,Bremen,420,682986,34.0,441.0,3.53,7.46,0.46,0.32,0.74,258.0,14.0,0.3,0,59,6.83,145.97,4.98,37.77,2.05,0.0,10.0,0.0,0.0,100.0,100.0,1.32,30,4.69,0.0
Bremen,2020-05-09,70.28,77.62,,1024,32,Bremen,HB,Bremen,420,682986,27.0,457.0,2.71,6.12,0.53,0.35,1.28,270.0,12.0,0.31,0,60,6.83,149.93,3.95,39.53,1.76,0.0,8.0,0.0,0.0,100.0,100.0,1.32,31,4.69,0.0
Bremen,2020-05-10,70.88,59.8,,1043,32,Bremen,HB,Bremen,420,682986,19.0,458.0,1.86,4.16,0.66,0.42,2.0,284.0,14.0,0.32,0,61,6.83,152.71,2.78,41.58,2.05,0.0,7.0,0.0,0.0,100.0,100.0,1.3,32,4.69,0.0
Bremen,2020-05-11,107.75,99.4,,1055,34,Bremen,HB,Bremen,420,682986,12.0,451.0,1.15,2.62,0.91,0.54,1.87,258.0,-26.0,0.28,0,62,6.83,154.47,1.76,37.77,-3.81,2.0,9.0,6.25,28.57,0.35,0.2,2.67,33,4.98,0.29
Bremen,2020-05-12,107.75,99.4,,1058,35,Bremen,HB,Bremen,420,682986,3.0,449.0,0.28,0.67,2.77,1.36,1.53,231.0,-27.0,0.25,0,63,6.83,154.9,0.44,33.82,-3.95,1.0,10.0,2.94,11.11,0.51,0.28,2.67,34,5.12,0.15
Bremen,2020-05-13,83.11,63.0,,1077,36,Bremen,HB,Bremen,420,682986,19.0,453.0,1.8,4.23,0.67,0.42,0.91,218.0,-13.0,0.23,0,64,6.83,157.69,2.78,31.92,-1.9,1.0,10.0,2.86,10.0,0.51,0.29,2.89,35,5.27,0.15
Bremen,2020-05-14,87.23,68.6,,1104,37,Bremen,HB,Bremen,420,682986,27.0,432.0,2.51,5.96,0.55,0.36,0.61,233.0,15.0,0.24,0,65,6.83,161.64,3.95,34.11,2.2,1.0,10.0,2.78,10.0,0.52,0.29,3.23,36,5.42,0.15
Bremen,2020-05-15,88.64,61.32,,1129,37,Bremen,HB,Bremen,420,682986,25.0,422.0,2.26,5.79,0.59,0.36,0.57,254.0,21.0,0.25,0,66,6.83,165.3,3.66,37.19,3.07,0.0,10.0,0.0,0.0,100.0,100.0,3.29,37,5.42,0.0
Bremen,2020-05-16,78.53,71.51,,1150,37,Bremen,HB,Bremen,420,682986,21.0,431.0,1.86,4.98,0.66,0.39,0.69,257.0,3.0,0.25,0,67,6.83,168.37,3.07,37.63,0.44,0.0,10.0,0.0,0.0,100.0,100.0,3.29,38,5.42,0.0
Bremen,2020-05-17,78.48,72.45,,1164,37,Bremen,HB,Bremen,420,682986,14.0,425.0,1.22,3.25,0.87,0.48,0.95,269.0,12.0,0.26,0,68,6.83,170.42,2.05,39.39,1.76,0.0,10.0,0.0,0.0,100.0,100.0,3.68,39,5.42,0.0
Bremen,2020-05-18,92.21,77.28,,1171,38,Bremen,HB,Bremen,420,682986,7.0,417.0,0.6,1.65,1.47,0.71,1.18,255.0,-14.0,0.25,0,69,6.83,171.45,1.02,37.34,-2.05,1.0,11.0,2.7,10.0,0.53,0.29,2.88,40,5.56,0.15
Bremen,2020-05-19,94.15,74.1,,1237,38,Bremen,HB,Bremen,420,682986,66.0,478.0,5.64,15.83,0.37,0.25,1.38,274.0,19.0,0.25,0,70,6.83,181.11,9.66,40.12,2.78,0.0,11.0,0.0,0.0,100.0,100.0,2.21,41,5.56,0.0
Bremen,2020-05-20,100.54,79.33,,1256,38,Bremen,HB,Bremen,420,682986,19.0,459.0,1.54,3.97,0.74,0.43,1.28,259.0,-15.0,0.23,0,71,6.83,183.89,2.78,37.92,-2.2,0.0,9.0,0.0,0.0,100.0,100.0,1.68,42,5.56,0.0
Bremen,2020-05-21,82.52,89.36,,1273,39,Bremen,HB,Bremen,420,682986,17.0,446.0,1.35,3.7,0.81,0.45,1.2,249.0,-10.0,0.22,1,72,6.83,186.38,2.49,36.46,-1.46,1.0,10.0,2.63,11.11,0.54,0.28,1.47,43,5.71,0.15
Bremen,2020-05-22,91.33,78.88,,1291,39,Bremen,HB,Bremen,420,682986,18.0,432.0,1.41,4.04,0.79,0.43,1.4,248.0,-1.0,0.21,0,73,6.83,189.02,2.64,36.31,-0.15,0.0,9.0,0.0,0.0,100.0,100.0,1.45,44,5.71,0.0
Bremen,2020-05-23,81.34,74.7,,1296,41,Bremen,HB,Bremen,420,682986,5.0,425.0,0.39,1.16,2.12,0.9,1.14,241.0,-7.0,0.21,0,74,6.83,189.75,0.73,35.29,-1.02,2.0,11.0,5.13,22.22,0.38,0.22,2.61,45,6.0,0.29
Bremen,2020-05-24,83.65,59.82,,1299,41,Bremen,HB,Bremen,420,682986,3.0,424.0,0.23,0.71,3.33,1.3,0.91,241.0,0.0,0.21,0,75,6.83,190.19,0.44,35.29,0.0,0.0,11.0,0.0,0.0,100.0,100.0,2.38,46,6.0,0.0
Bremen,2020-05-25,95.37,76.68,,1312,41,Bremen,HB,Bremen,420,682986,13.0,419.0,1.0,3.07,1.0,0.49,0.67,235.0,-6.0,0.2,0,76,6.83,192.09,1.9,34.41,-0.88,0.0,11.0,0.0,0.0,100.0,100.0,1.85,47,6.0,0.0
Bremen,2020-05-26,95.45,84.29,,1313,42,Bremen,HB,Bremen,420,682986,1.0,418.0,0.08,0.24,9.44,3.24,0.36,209.0,-26.0,0.17,0,77,6.83,192.24,0.15,30.6,-3.81,1.0,11.0,2.44,9.09,0.56,0.3,2.45,48,6.15,0.15
Bremen,2020-05-27,99.53,84.14,,1322,42,Bremen,HB,Bremen,420,682986,9.0,406.0,0.69,2.15,1.33,0.6,0.32,193.0,-16.0,0.16,0,78,6.83,193.56,1.32,28.26,-2.34,0.0,11.0,0.0,0.0,100.0,100.0,2.48,49,6.15,0.0
Bremen,2020-05-28,102.73,91.34,,1348,41,Bremen,HB,Bremen,420,682986,26.0,385.0,1.97,6.4,0.64,0.35,0.38,198.0,5.0,0.16,0,79,6.83,197.36,3.81,28.99,0.73,-1.0,9.0,-2.38,-9.09,0.0,0.0,1.42,50,6.0,-0.15
Bremen,2020-05-29,118.88,94.51,,1372,41,Bremen,HB,Bremen,420,682986,24.0,375.0,1.78,6.23,0.68,0.35,0.62,208.0,10.0,0.16,0,80,6.83,200.88,3.51,30.45,1.46,0.0,9.0,0.0,0.0,100.0,100.0,1.52,51,6.0,0.0
Bremen,2020-05-30,99.22,101.99,,1398,42,Bremen,HB,Bremen,420,682986,26.0,374.0,1.9,6.93,0.65,0.33,1.4,227.0,19.0,0.18,0,81,6.83,204.69,3.81,33.24,2.78,1.0,10.0,2.44,11.11,0.56,0.28,0.79,52,6.15,0.15
Bremen,2020-05-31,85.01,87.56,,1398,42,Bremen,HB,Bremen,420,682986,0.0,355.0,0.0,0.0,100.0,100.0,2.12,161.0,-66.0,0.12,0,82,6.83,204.69,0.0,23.57,-9.66,0.0,10.0,0.0,0.0,100.0,100.0,0.83,53,6.15,0.0
Bremen,2020-06-01,99.51,97.18,,1398,42,Bremen,HB,Bremen,420,682986,0.0,343.0,0.0,0.0,100.0,100.0,2.12,142.0,-19.0,0.11,0,83,6.83,204.69,0.0,20.79,-2.78,0.0,8.0,0.0,0.0,100.0,100.0,0.86,54,6.15,0.0
